Date,^GSPC
2017-04-04,3208340000
2017-04-05,3780650000
2017-04-06,3203250000
2017-04-07,3054700000
2017-04-10,2792570000
2017-04-11,3120900000
2017-04-12,3201300000
2017-04-13,3146380000
2017-04-17,2826890000
2017-04-18,3272210000
2017-04-19,3521160000
2017-04-20,3648990000
2017-04-21,3524160000
2017-04-24,3711170000
2017-04-25,4005820000
2017-04-26,4111350000
2017-04-27,4099940000
2017-04-28,3721350000
2017-05-01,3201500000
2017-05-02,3861360000
2017-05-03,3896760000
2017-05-04,4367860000
2017-05-05,3543240000
2017-05-08,3429990000
2017-05-09,3657840000
2017-05-10,3649370000
2017-05-11,3727710000
2017-05-12,3304620000
2017-05-15,3490080000
2017-05-16,3421810000
2017-05-17,4164760000
2017-05-18,4319440000
2017-05-19,3831700000
2017-05-22,3176580000
2017-05-23,3216560000
2017-05-24,3389240000
2017-05-25,3538210000
2017-05-26,2806930000
2017-05-30,3205860000
2017-05-31,4518040000
2017-06-01,3860620000
2017-06-02,3465500000
2017-06-05,2916720000
2017-06-06,3376750000
2017-06-07,3576220000
2017-06-08,3735980000
2017-06-09,4029860000
2017-06-12,4031840000
2017-06-13,3278240000
2017-06-14,3558640000
2017-06-15,3371980000
2017-06-16,5299380000
2017-06-19,3271480000
2017-06-20,3422700000
2017-06-21,3599190000
2017-06-22,3477250000
2017-06-23,5282460000
2017-06-26,3243660000
2017-06-27,3564770000
2017-06-28,3479980000
2017-06-29,3869560000
2017-06-30,3366030000
2017-07-03,1901480000
2017-07-05,3368150000
2017-07-06,3368710000
2017-07-07,2929390000
2017-07-10,3009880000
2017-07-11,3108800000
2017-07-12,3176900000
2017-07-13,3068510000
2017-07-14,2738460000
2017-07-17,2800580000
2017-07-18,2974090000
2017-07-19,3063810000
2017-07-20,3223820000
2017-07-21,3066880000
2017-07-24,3019920000
2017-07-25,4116360000
2017-07-26,3597830000
2017-07-27,4035740000
2017-07-28,3302850000
2017-07-31,3475930000
2017-08-01,3470260000
2017-08-02,3487150000
2017-08-03,3662410000
2017-08-04,3239980000
2017-08-07,2935130000
2017-08-08,3347480000
2017-08-09,3310960000
2017-08-10,3635820000
2017-08-11,3161830000
2017-08-14,2824320000
2017-08-15,2922430000
2017-08-16,2956570000
2017-08-17,3164950000
2017-08-18,3426970000
2017-08-21,2803650000
2017-08-22,2780990000
2017-08-23,2796950000
2017-08-24,2849680000
2017-08-25,2593350000
2017-08-28,2682920000
2017-08-29,2739460000
2017-08-30,2637780000
2017-08-31,3353860000
2017-09-01,2712780000
2017-09-05,3502190000
2017-09-06,3400200000
2017-09-07,3365780000
2017-09-08,3308360000
2017-09-11,3293460000
2017-09-12,3234280000
2017-09-13,3371370000
2017-09-14,3422470000
2017-09-15,4862970000
2017-09-18,3204700000
2017-09-19,3253760000
2017-09-20,3584570000
2017-09-21,2965590000
2017-09-22,2877980000
2017-09-25,3314530000
2017-09-26,3070770000
2017-09-27,3485070000
2017-09-28,3173030000
2017-09-29,3220260000
2017-10-02,3226370000
2017-10-03,3073480000
2017-10-04,3020770000
2017-10-05,3059730000
2017-10-06,2898270000
2017-10-09,2486940000
2017-10-10,2962610000
2017-10-11,2991320000
2017-10-12,3157280000
2017-10-13,3150470000
2017-10-16,2918030000
2017-10-17,2901890000
2017-10-18,2999320000
2017-10-19,3019520000
2017-10-20,3394450000
2017-10-23,3214470000
2017-10-24,3435660000
2017-10-25,3885470000
2017-10-26,3891750000
2017-10-27,3896100000
2017-10-30,3660230000
2017-10-31,3844420000
2017-11-01,3841200000
2017-11-02,4050140000
2017-11-03,3568710000
2017-11-06,3541970000
2017-11-07,3815190000
2017-11-08,3898450000
2017-11-09,3844100000
2017-11-10,3489740000
2017-11-13,3405200000
2017-11-14,3643580000
2017-11-15,3586590000
2017-11-16,3329730000
2017-11-17,3309800000
2017-11-20,3023940000
2017-11-21,3351230000
2017-11-22,2764110000
2017-11-24,1385890000
2017-11-27,3017720000
2017-11-28,3493340000
2017-11-29,4090630000
2017-11-30,4965700000
2017-12-01,3950930000
2017-12-04,4025840000
2017-12-05,3547570000
2017-12-06,3253080000
2017-12-07,3297060000
2017-12-08,3126750000
2017-12-11,3141480000
2017-12-12,3568910000
2017-12-13,3568360000
2017-12-14,3442760000
2017-12-15,5736910000
2017-12-18,3727770000
2017-12-19,3407680000
2017-12-20,3246230000
2017-12-21,3293130000
2017-12-22,2401030000
2017-12-26,1970660000
2017-12-27,2202900000
2017-12-28,2174890000
2017-12-29,2447760000
2018-01-02,3397430000
2018-01-03,3544030000
2018-01-04,3697340000
2018-01-05,3239280000
2018-01-08,3246160000
2018-01-09,3467460000
2018-01-10,3579900000
2018-01-11,3645690000
2018-01-12,3587220000
2018-01-16,4362880000
2018-01-17,3790340000
2018-01-18,3703300000
2018-01-19,3724230000
2018-01-22,3489480000
2018-01-23,3541140000
2018-01-24,4079270000
2018-01-25,3873100000
2018-01-26,3474680000
2018-01-29,3587420000
2018-01-30,4012070000
2018-01-31,4276270000
2018-02-01,3977380000
2018-02-02,4340220000
2018-02-05,5310840000
2018-02-06,5917350000
2018-02-07,4646300000
2018-02-08,5333840000
2018-02-09,5690110000
2018-02-12,4069220000
2018-02-13,3503540000
2018-02-14,4011940000
2018-02-15,3696140000
2018-02-16,3646920000
2018-02-20,3646920000
2018-02-21,3789040000
2018-02-22,3720620000
2018-02-23,3200360000
2018-02-26,3436590000
2018-02-27,3752070000
2018-02-28,4244570000
2018-03-01,4514490000
2018-03-02,3891250000
2018-03-05,3733640000
2018-03-06,3389030000
2018-03-07,3406690000
2018-03-08,3206040000
2018-03-09,3376870000
2018-03-12,3216960000
2018-03-13,3324290000
2018-03-14,3394630000
2018-03-15,3543710000
2018-03-16,5429140000
2018-03-19,3327460000
2018-03-20,3272590000
2018-03-21,3434780000
2018-03-22,3765460000
2018-03-23,3829380000
2018-03-26,3538080000
2018-03-27,3761320000
2018-03-28,3875720000
2018-03-29,3572360000
2018-04-02,3635780000
2018-04-03,3395840000
2018-04-04,3369230000
2018-04-05,3230430000
2018-04-06,3312390000
2018-04-09,3076140000
2018-04-10,3579130000
2018-04-11,3054520000
2018-04-12,3045330000
2018-04-13,2988540000
2018-04-16,3020740000
2018-04-17,3286190000
2018-04-18,3412030000
2018-04-19,3375120000
2018-04-20,3428260000
2018-04-23,3030390000
2018-04-24,3716020000
2018-04-25,3563680000
2018-04-26,3690920000
2018-04-27,3234510000
2018-04-30,3749510000
2018-05-01,3562820000
2018-05-02,4047020000
2018-05-03,3867530000
2018-05-04,3335260000
2018-05-07,3266810000
2018-05-08,3745100000
2018-05-09,3913650000
2018-05-10,3380640000
2018-05-11,2874850000
2018-05-14,2994360000
2018-05-15,3291190000
2018-05-16,3248480000
2018-05-17,3478150000
2018-05-18,3383270000
2018-05-21,3053480000
2018-05-22,3384140000
2018-05-23,3333160000
2018-05-24,3285750000
2018-05-25,3015260000
2018-05-29,3743310000
2018-05-30,3566490000
2018-05-31,4241100000
2018-06-01,3694310000
2018-06-04,3410090000
2018-06-05,3523550000
2018-06-06,3662780000
2018-06-07,3742080000
2018-06-08,3138850000
2018-06-11,3262130000
2018-06-12,3435700000
2018-06-13,3820770000
2018-06-14,3540930000
2018-06-15,5451990000
2018-06-18,3316120000
2018-06-19,3671160000
2018-06-20,3332140000
2018-06-21,3336580000
2018-06-22,5468110000
2018-06-25,3663280000
2018-06-26,3568900000
2018-06-27,3803990000
2018-06-28,3461100000
2018-06-29,3586800000
2018-07-02,3095040000
2018-07-03,1911460000
2018-07-05,2980160000
2018-07-06,2590250000
2018-07-09,3070060000
2018-07-10,3080140000
2018-07-11,2986180000
2018-07-12,2834230000
2018-07-13,2619790000
2018-07-16,2819860000
2018-07-17,3064920000
2018-07-18,3111560000
2018-07-19,3278360000
2018-07-20,3243250000
2018-07-23,2928490000
2018-07-24,3430410000
2018-07-25,3584400000
2018-07-26,3667290000
2018-07-27,3434370000
2018-07-30,3261190000
2018-07-31,3906890000
2018-08-01,3501350000
2018-08-02,3501380000
2018-08-03,3043690000
2018-08-06,2879020000
2018-08-07,3185440000
2018-08-08,2978070000
2018-08-09,3066180000
2018-08-10,3265590000
2018-08-13,3173630000
2018-08-14,2986500000
2018-08-15,3656680000
2018-08-16,3232000000
2018-08-17,3037640000
2018-08-20,2757150000
2018-08-21,3174010000
2018-08-22,2701250000
2018-08-23,2724450000
2018-08-24,2603010000
2018-08-27,2865070000
2018-08-28,2687770000
2018-08-29,2805520000
2018-08-30,2810450000
2018-08-31,2887220000
2018-09-04,3087420000
2018-09-05,3248780000
2018-09-06,3144240000
2018-09-07,2976580000
2018-09-10,2751100000
2018-09-11,2904500000
2018-09-12,3341280000
2018-09-13,3274090000
2018-09-14,3179410000
2018-09-17,2967980000
2018-09-18,3091190000
2018-09-19,3302460000
2018-09-20,3406520000
2018-09-21,5652470000
2018-09-24,3392030000
2018-09-25,3330880000
2018-09-26,3417540000
2018-09-27,3101360000
2018-09-28,3461680000
2018-10-01,3375890000
2018-10-02,3432620000
2018-10-03,3625510000
2018-10-04,3510370000
2018-10-05,3340820000
2018-10-08,3381820000
2018-10-09,3531690000
2018-10-10,4554260000
2018-10-11,4914090000
2018-10-12,4024010000
2018-10-15,3327160000
2018-10-16,3460260000
2018-10-17,3347090000
2018-10-18,3639300000
2018-10-19,3593940000
2018-10-22,3331270000
2018-10-23,4373710000
2018-10-24,4738670000
2018-10-25,4663930000
2018-10-26,4804330000
2018-10-29,4701260000
2018-10-30,5125600000
2018-10-31,5133380000
2018-11-01,4730250000
2018-11-02,4261230000
2018-11-05,3650910000
2018-11-06,3543800000
2018-11-07,3929080000
2018-11-08,3673550000
2018-11-09,4029030000
2018-11-12,3701570000
2018-11-13,4112820000
2018-11-14,4449060000
2018-11-15,4204960000
2018-11-16,3996970000
2018-11-19,3806940000
2018-11-20,4370820000
2018-11-21,3237400000
2018-11-23,1651680000
2018-11-26,3523520000
2018-11-27,3494380000
2018-11-28,3984540000
2018-11-29,3599200000
2018-11-30,4668310000
2018-12-03,4221580000
2018-12-04,4515710000
2018-12-06,5180430000
2018-12-07,4242240000
2018-12-10,4162880000
2018-12-11,3963440000
2018-12-12,4029300000
2018-12-13,3978340000
2018-12-14,4064370000
2018-12-17,4661420000
2018-12-18,4519190000
2018-12-19,5152830000
2018-12-20,5619780000
2018-12-21,7657890000
2018-12-24,2613670000
2018-12-26,4249740000
2018-12-27,4139010000
2018-12-28,3728440000
2018-12-31,3461920000
2019-01-02,3733160000
2019-01-03,3858830000
2019-01-04,4234140000
2019-01-07,4133120000
2019-01-08,4120060000
2019-01-09,4088740000
2019-01-10,3721300000
2019-01-11,3447460000
2019-01-14,3689370000
2019-01-15,3601180000
2019-01-16,3882180000
2019-01-17,3802410000
2019-01-18,4009010000
2019-01-22,3923950000
2019-01-23,3358770000
2019-01-24,3449230000
2019-01-25,3821000000
2019-01-28,3630820000
2019-01-29,3518070000
2019-01-30,3883270000
2019-01-31,4953800000
2019-02-01,3782490000
2019-02-04,3369450000
2019-02-05,3597620000
2019-02-06,3486590000
2019-02-07,4114040000
2019-02-08,3649510000
2019-02-11,3395330000
2019-02-12,3843020000
2019-02-13,3684910000
2019-02-14,3845390000
2019-02-15,3648680000
2019-02-19,3535270000
2019-02-20,3904830000
2019-02-21,3598260000
2019-02-22,3429350000
2019-02-25,3860260000
2019-02-26,3676200000
2019-02-27,3771790000
2019-02-28,4445780000
2019-03-01,3994950000
2019-03-04,3949730000
2019-03-05,3631380000
2019-03-06,3800180000
2019-03-07,3932150000
2019-03-08,3424300000
2019-03-11,3764850000
2019-03-12,3432340000
2019-03-13,3782250000
2019-03-14,3505670000
2019-03-15,5969780000
2019-03-18,3620770000
2019-03-19,3650740000
2019-03-20,3779160000
2019-03-21,3612620000
2019-03-22,4253730000
2019-03-25,3406110000
2019-03-26,3288570000
2019-03-27,3422400000
2019-03-28,3185460000
2019-03-29,3752520000
2019-04-01,3560090000
2019-04-02,3267210000
2019-04-03,3570000000
2019-04-04,3038740000
2019-04-05,3155970000
2019-04-08,3056460000
2019-04-09,3032480000
2019-04-10,3092230000
2019-04-11,2970650000
2019-04-12,3726050000
2019-04-15,3114530000
2019-04-16,3403120000
2019-04-17,3648100000
2019-04-18,3507100000
2019-04-22,3010130000
2019-04-23,3674480000
2019-04-24,3468480000
2019-04-25,3440010000
2019-04-26,3264390000
2019-04-29,3150390000
2019-04-30,3939760000
2019-05-01,3669330000
2019-05-02,3802290000
2019-05-03,3357180000
2019-05-06,3203260000
2019-05-07,3793060000
2019-05-08,3543110000
2019-05-09,3659050000
2019-05-10,3566780000
2019-05-13,3900270000
2019-05-14,3354860000
2019-05-15,3140900000
2019-05-16,3338470000
2019-05-17,3316040000
2019-05-20,3293750000
2019-05-21,3223050000
2019-05-22,3194000000
2019-05-23,3899320000
2019-05-24,2889230000
2019-05-28,4146980000
2019-05-29,3701110000
2019-05-30,3276030000
2019-05-31,3982670000
2019-06-03,3952360000
2019-06-04,3814130000
2019-06-05,3570760000
2019-06-06,3445140000
2019-06-07,3244380000
2019-06-10,3209890000
2019-06-11,3551000000
2019-06-12,3039870000
2019-06-13,3100640000
2019-06-14,2992810000
2019-06-17,2828400000
2019-06-18,3441540000
2019-06-19,3300220000
2019-06-20,3943060000
2019-06-21,5003540000
2019-06-24,3136960000
2019-06-25,3579430000
2019-06-26,3511350000
2019-06-27,3162500000
2019-06-28,5422650000
2019-07-01,3524860000
2019-07-02,3224490000
2019-07-03,1963570000
2019-07-05,2434680000
2019-07-08,2922360000
2019-07-09,3033330000
2019-07-10,3157800000
2019-07-11,3155710000
2019-07-12,2984140000
2019-07-15,2876100000
2019-07-16,3297030000
2019-07-17,3185650000
2019-07-18,3369820000
2019-07-19,3285890000
2019-07-22,3016200000
2019-07-23,3333810000
2019-07-24,3433220000
2019-07-25,3657050000
2019-07-26,3260170000
2019-07-29,3224490000
2019-07-30,3632770000
2019-07-31,4626330000
2019-08-01,4793810000
2019-08-02,3882810000
2019-08-05,4542850000
2019-08-06,4156640000
2019-08-07,4512720000
2019-08-08,4118530000
2019-08-09,3356850000
2019-08-12,3328570000
2019-08-13,3857190000
2019-08-14,4325150000
2019-08-15,4041720000
2019-08-16,3524080000
2019-08-19,3221050000
2019-08-20,3067710000
2019-08-21,3016540000
2019-08-22,2893660000
2019-08-23,3942520000
2019-08-26,2859790000
2019-08-27,3537490000
2019-08-28,3102480000
2019-08-29,3177150000
2019-08-30,3009910000
2019-09-03,3427830000
2019-09-04,3167900000
2019-09-05,3902600000
2019-09-06,3209340000
2019-09-09,4031120000
2019-09-10,4393040000
2019-09-11,3934370000
2019-09-12,3796990000
2019-09-13,3557010000
2019-09-16,4285860000
2019-09-17,3673250000
2019-09-18,3458800000
2019-09-19,3265660000
2019-09-20,6103440000
2019-09-23,3187250000
2019-09-24,3872800000
2019-09-25,3331200000
2019-09-26,3084910000
2019-09-27,3246480000
2019-09-30,3249130000
2019-10-01,3560750000
2019-10-02,3914180000
2019-10-03,3515130000
2019-10-04,3005600000
2019-10-07,2959050000
2019-10-08,3370700000
2019-10-09,2735350000
2019-10-10,3234400000
2019-10-11,3581320000
2019-10-14,2559270000
2019-10-15,3345090000
2019-10-16,3230320000
2019-10-17,3103470000
2019-10-18,3268970000
2019-10-21,3271960000
2019-10-22,3527540000
2019-10-23,3413600000
2019-10-24,3696510000
2019-10-25,3379060000
2019-10-28,3524970000
2019-10-29,3594430000
2019-10-30,3779660000
2019-10-31,4149310000
2019-11-01,3956290000
2019-11-04,4178040000
2019-11-05,4490590000
2019-11-06,4465510000
2019-11-07,4151990000
2019-11-08,3508160000
2019-11-11,3041120000
2019-11-12,3495560000
2019-11-13,3513720000
2019-11-14,3282090000
2019-11-15,3359800000
2019-11-18,3440140000
2019-11-19,3613670000
2019-11-20,4041010000
2019-11-21,3744010000
2019-11-22,3235270000
2019-11-25,3514310000
2019-11-26,4600450000
2019-11-27,3035470000
2019-11-29,1743420000
2019-12-02,3285750000
2019-12-03,3671580000
2019-12-04,3702980000
2019-12-05,3360480000
2019-12-06,3483310000
2019-12-09,3400470000
2019-12-10,3346310000
2019-12-11,3257650000
2019-12-12,4003200000
2019-12-13,3757650000
2019-12-16,4070200000
2019-12-17,3842940000
2019-12-18,4029950000
2019-12-19,3784360000
2019-12-20,6457480000
2019-12-23,3064530000
2019-12-24,1296530000
2019-12-26,2164540000
2019-12-27,2429150000
2019-12-30,3021720000
2019-12-31,2894760000
2020-01-02,3459930000
2020-01-03,3484700000
2020-01-06,3702460000
2020-01-07,3435910000
2020-01-08,3726840000
2020-01-09,3641230000
2020-01-10,3214580000
2020-01-13,3459390000
2020-01-14,3687620000
2020-01-15,3721490000
2020-01-16,3540580000
2020-01-17,3726220000
2020-01-21,4104840000
2020-01-22,3623780000
2020-01-23,3766710000
2020-01-24,3708780000
2020-01-27,3831050000
2020-01-28,3531570000
2020-01-29,3600250000
2020-01-30,3790350000
2020-01-31,4529700000
2020-02-03,3760460000
2020-02-04,3996900000
2020-02-05,4121480000
2020-02-06,3887250000
2020-02-07,3733920000
2020-02-10,3462730000
2020-02-11,3762940000
2020-02-12,3930910000
2020-02-13,3500890000
2020-02-14,3419700000
2020-02-18,3750400000
2020-02-19,3614200000
2020-02-20,4019180000
2020-02-21,3908780000
2020-02-24,4851160000
2020-02-25,5596760000
2020-02-26,5484650000
2020-02-27,7064710000
2020-02-28,8569570000
2020-03-02,6381330000
2020-03-03,6376510000
2020-03-04,5073020000
2020-03-05,5579290000
2020-03-06,6555240000
2020-03-09,8441290000
2020-03-10,7642040000
2020-03-11,7431200000
2020-03-12,8850810000
2020-03-13,8299070000
2020-03-16,7805450000
2020-03-17,8370250000
2020-03-18,8799300000
2020-03-19,7956100000
2020-03-20,9053950000
2020-03-23,7411380000
2020-03-24,7563150000
2020-03-25,8300010000
2020-03-26,7766990000
2020-03-27,6201670000
2020-03-30,5751120000
2020-03-31,6576210000
2020-04-01,5964000000
2020-04-02,6464190000
2020-04-03,6096970000
2020-04-06,6403840000
2020-04-07,7050410000
2020-04-08,5875710000
2020-04-09,7899550000
2020-04-13,5319530000
2020-04-14,5615730000
2020-04-15,5208000000
2020-04-16,5228810000
2020-04-17,5804810000
2020-04-20,5228630000
2020-04-21,5121010000
2020-04-22,5084920000
2020-04-23,5773530000
2020-04-24,5382810000
2020-04-27,5203930000
2020-04-28,5691160000
2020-04-29,6645640000
2020-04-30,6544980000
2020-05-01,4759810000
2020-05-04,4735930000
2020-05-05,5140290000
2020-05-06,4892570000
2020-05-07,5178790000
2020-05-08,4876030000
2020-05-11,4819730000
2020-05-12,5119630000
2020-05-13,6151650000
2020-05-14,5651130000
2020-05-15,5507700000
2020-05-18,6373670000
2020-05-19,4984330000
2020-05-20,5005380000
2020-05-21,4976620000
2020-05-22,3970860000
2020-05-26,5848500000
2020-05-27,6398000000
2020-05-28,5447020000
2020-05-29,7297550000
2020-06-01,4684170000
2020-06-02,5197150000
2020-06-03,6005560000
2020-06-04,6451290000
2020-06-05,8639300000
2020-06-08,8498300000
2020-06-09,6410930000
2020-06-10,6598870000
2020-06-11,7037320000
2020-06-12,5845330000
2020-06-15,5757480000
2020-06-16,5845810000
2020-06-17,4560450000
2020-06-18,4448690000
2020-06-19,8346650000
2020-06-22,4686690000
2020-06-23,4711850000
2020-06-24,5597680000
2020-06-25,4847690000
2020-06-26,8107850000
2020-06-29,4473970000
2020-06-30,4705850000
2020-07-01,4449230000
2020-07-02,4197720000
2020-07-06,4759160000
2020-07-07,4571330000
2020-07-08,4937310000
2020-07-09,4843650000
2020-07-10,4524190000
2020-07-13,4902440000
2020-07-14,4507140000
2020-07-15,4686830000
2020-07-16,3972860000
2020-07-17,4012850000
2020-07-20,3979340000
2020-07-21,4556610000
2020-07-22,4267160000
2020-07-23,4296760000
2020-07-24,3689410000
2020-07-27,3970310000
2020-07-28,4053180000
2020-07-29,4478200000
2020-07-30,4264920000
2020-07-31,5007530000
2020-08-03,4438940000
2020-08-04,4414380000
2020-08-05,4535060000
2020-08-06,4278930000
2020-08-07,4110030000
2020-08-10,4327920000
2020-08-11,4880540000
2020-08-12,3772250000
2020-08-13,3438730000
2020-08-14,3200060000
2020-08-17,3460330000
2020-08-18,3669550000
2020-08-19,3679480000
2020-08-20,3431040000
2020-08-21,3505010000
2020-08-24,3743410000
2020-08-25,3627650000
2020-08-26,3780530000
2020-08-27,3955890000
2020-08-28,3868510000
2020-08-31,4348280000
2020-09-01,4101490000
2020-09-02,4295640000
2020-09-03,4911830000
2020-09-04,4438720000
2020-09-08,4694330000
2020-09-09,3932520000
2020-09-10,4208630000
2020-09-11,3710090000
2020-09-14,3839580000
2020-09-15,4057190000
2020-09-16,4718900000
2020-09-17,4379840000
2020-09-18,7076400000
2020-09-21,4836070000
2020-09-22,3974510000
2020-09-23,4378650000
2020-09-24,4601920000
2020-09-25,3803330000
2020-09-28,3950910000
2020-09-29,3661590000
2020-09-30,4738640000
2020-10-01,4076340000
2020-10-02,3975180000
2020-10-05,3692720000
2020-10-06,4453390000
2020-10-07,3814750000
2020-10-08,3867640000
2020-10-09,3944090000
2020-10-12,3435760000
2020-10-13,3611100000
2020-10-14,3858510000
2020-10-15,3724550000
2020-10-16,4688030000
2020-10-19,4091080000
2020-10-20,3917850000
2020-10-21,4103960000
2020-10-22,4172060000
2020-10-23,3651600000
2020-10-26,4002210000
2020-10-27,3962400000
2020-10-28,5139970000
2020-10-29,4911860000
2020-10-30,4843930000
2020-11-02,4314690000
2020-11-03,4241380000
2020-11-04,4790400000
2020-11-05,4858150000
2020-11-06,4842460000
2020-11-09,8570510000
2020-11-10,6037470000
2020-11-11,4635560000
2020-11-12,4909660000
2020-11-13,4719580000
2020-11-16,5295510000
2020-11-17,4812180000
2020-11-18,5284810000
2020-11-19,4363370000
2020-11-20,4236370000
2020-11-23,5057550000
2020-11-24,6280290000
2020-11-25,4910440000
2020-11-27,2778390000
2020-11-30,6308410000
2020-12-01,5418480000
2020-12-02,5041250000
2020-12-03,5065340000
2020-12-04,5099620000
2020-12-07,4804500000
2020-12-08,4584390000
2020-12-09,5232800000
2020-12-10,4658480000
2020-12-11,4375470000
2020-12-14,4623850000
2020-12-15,4387080000
2020-12-16,4067040000
2020-12-17,4192810000
2020-12-18,7097100000
2020-12-21,4748580000
2020-12-22,4053310000
2020-12-23,3779160000
2020-12-24,1883780000
2020-12-28,3535460000
2020-12-29,3393290000
2020-12-30,3154850000
2020-12-31,3179040000
2021-01-04,5015000000
2021-01-05,4591020000
2021-01-06,6064110000
2021-01-07,5099160000
2021-01-08,4773040000
2021-01-11,4465430000
2021-01-12,4994950000
2021-01-13,4602510000
2021-01-14,5198480000
2021-01-15,5369820000
2021-01-19,5014440000
2021-01-20,4566190000
2021-01-21,4501760000
2021-01-22,5110890000
2021-01-25,7000840000
2021-01-26,6137500000
2021-01-27,9976520000
2021-01-28,6992770000
2021-01-29,6643370000
2021-02-01,5436230000
2021-02-02,5514090000
2021-02-03,4864870000
2021-02-04,4879240000
2021-02-05,4879470000
2021-02-08,4648360000
2021-02-09,4568320000
2021-02-10,4837070000
2021-02-11,4590960000
2021-02-12,4135060000
2021-02-16,5058990000
2021-02-17,4730650000
2021-02-18,4793650000
2021-02-19,4845320000
2021-02-22,5917100000
2021-02-23,6296610000
2021-02-24,6012790000
2021-02-25,6547470000
2021-02-26,6526070000
2021-03-01,5114820000
2021-03-02,5536010000
2021-03-03,6173660000
2021-03-04,7195400000
2021-03-05,6851070000
2021-03-08,5871710000
2021-03-09,5513560000
2021-03-10,5847380000
2021-03-11,5312880000
2021-03-12,4476280000
2021-03-15,4900100000
2021-03-16,4613080000
2021-03-17,4561660000
2021-03-18,5118590000
2021-03-19,7757420000
2021-03-22,4316260000
2021-03-23,4669010000
2021-03-24,4783020000
2021-03-25,4948340000
2021-03-26,5483160000
2021-03-29,4628180000
2021-03-30,4121510000
2021-03-31,4578050000
2021-04-01,4162130000
2021-04-05,4005030000
2021-04-06,4081270000
2021-04-07,4120810000
2021-04-08,3907100000
2021-04-09,3640390000
2021-04-12,3588900000
2021-04-13,3734720000
2021-04-14,3985350000
2021-04-15,4033420000
2021-04-16,4163820000
2021-04-19,3810290000
2021-04-20,4342650000
2021-04-21,3887250000
2021-04-22,4245140000
2021-04-23,3569880000
2021-04-26,3748320000
2021-04-27,3710700000
2021-04-28,3787360000
2021-04-29,4298680000
2021-04-30,4300880000
2021-05-03,4070220000
2021-05-04,4452460000
2021-05-05,4230920000
2021-05-06,4511000000
2021-05-07,4016080000
2021-05-10,4560700000
2021-05-11,4870710000
2021-05-12,4733070000
2021-05-13,4779540000
2021-05-14,4008880000
2021-05-17,4125050000
2021-05-18,4398150000
2021-05-19,4247450000
2021-05-20,3978880000
2021-05-21,3995250000
2021-05-24,3684800000
2021-05-25,4182250000
2021-05-26,4420890000
2021-05-27,6406310000
2021-05-28,4649250000
2021-06-01,5074670000
2021-06-02,5833670000
2021-06-03,5587970000
2021-06-04,4139790000
2021-06-07,4476920000
2021-06-08,4659620000
2021-06-09,4713260000
2021-06-10,4408210000
2021-06-11,3815010000
2021-06-14,4151200000
2021-06-15,4048940000
2021-06-16,4538350000
2021-06-17,5312680000
2021-06-18,6817010000
2021-06-21,4128950000
2021-06-22,3828390000
2021-06-23,3730350000
2021-06-24,3816660000
2021-06-25,7341450000
2021-06-28,4147890000
2021-06-29,3707150000
2021-06-30,4266040000
2021-07-01,3788230000
2021-07-02,3225840000
2021-07-06,4309570000
2021-07-07,4037380000
2021-07-08,4347500000
2021-07-09,3531120000
2021-07-12,3384460000
2021-07-13,3695430000
2021-07-14,4006370000
2021-07-15,3905230000
2021-07-16,3985700000
2021-07-19,5157660000
2021-07-20,4438270000
2021-07-21,3810280000
2021-07-22,3358300000
2021-07-23,4540070000
2021-07-26,4275630000
2021-07-27,4241950000
2021-07-28,4215290000
2021-07-29,4044600000
2021-07-30,3956740000
2021-08-02,3724090000
2021-08-03,3965190000
2021-08-04,4260760000
2021-08-05,3769410000
2021-08-06,3451870000
2021-08-09,3449280000
2021-08-10,3886610000
2021-08-11,3532560000
2021-08-12,3375310000
2021-08-13,3016470000
2021-08-16,3370640000
2021-08-17,3836960000
2021-08-18,3755590000
2021-08-19,4398410000
2021-08-20,3652610000
2021-08-23,3576530000
2021-08-24,3979220000
2021-08-25,3444700000
2021-08-26,3263980000
2021-08-27,3331200000
2021-08-30,3168660000
2021-08-31,4290710000
2021-09-01,4057340000
2021-09-02,3735990000
2021-09-03,3217530000
2021-09-07,3822960000
2021-09-08,3750880000
2021-09-09,3735390000
2021-09-10,3623180000
2021-09-13,3914220000
2021-09-14,3670460000
2021-09-15,4032020000
2021-09-16,3984560000
2021-09-17,7289530000
2021-09-20,4898070000
2021-09-21,3920920000
2021-09-22,3939170000
2021-09-23,3916350000
2021-09-24,3384290000
2021-09-27,4058650000
2021-09-28,4416550000
2021-09-29,3712660000
2021-09-30,4448140000
2021-10-01,4010370000
2021-10-04,4307870000
2021-10-05,3902890000
2021-10-06,4009630000
2021-10-07,3843740000
2021-10-08,3280160000
2021-10-11,3281970000
2021-10-12,3558450000
2021-10-13,3620070000
2021-10-14,3598280000
2021-10-15,3819380000
2021-10-18,3662010000
2021-10-19,3459130000
2021-10-20,3670760000
2021-10-21,3822330000
2021-10-22,3758220000
2021-10-25,3899400000
2021-10-26,3879740000
2021-10-27,4226050000
2021-10-28,4132950000
2021-10-29,4510200000
2021-11-01,3971540000
2021-11-02,3975250000
2021-11-03,4319660000
2021-11-04,4462300000
2021-11-05,4467180000
2021-11-08,4269710000
2021-11-09,4117080000
2021-11-10,4503720000
2021-11-11,3926870000
2021-11-12,3728600000
2021-11-15,3488410000
2021-11-16,3972640000
